165,184,6
910,476,6
86,646,6
449,536,6
130,609,6
297,455,6
456,327,6
388,18,6
254,244,6
235,523,6
377,525,6
442,514,6
335,709,6
704,151,6
755,692,6
807,107,6
613,215,6
27,5,6
750,195,6
788,212,6
787,539,6
207,48,6
449,690,6
908,343,6
143,427,6
659,229,6
526,763,6
485,599,6
54,465,6
159,569,6
802,265,6
64,624,6
996,159,6
1003,510,6
324,180,6
868,397,6
102,86,6
564,212,6
317,286,6
764,629,6
86,350,6
650,195,6
639,776,6
622,160,6
40,619,6
807,571,6
179,15,6
258,470,6
248,306,6
944,415,6
713,193,6
155,280,6
760,554,6
880,695,6
496,242,6
280,505,6
1009,69,6
475,5,6
231,179,6
515,650,6
