619,665,12
916,794,12
641,347,12
364,221,12
491,306,12
410,512,12
752,561,12
39,139,12
784,534,12
972,362,12
334,554,12
90,166,12
864,90,12
848,739,12
290,116,12
479,664,12
565,439,12
780,600,12
595,206,12
652,699,12
297,128,12
752,561,12
158,664,12
628,348,12
793,206,12
50,61,12
882,372,12
291,761,12
106,742,12
172,429,12
203,83,12
219,24,12
882,530,12
505,177,12
384,639,12
565,329,12
218,730,12
893,94,12
650,265,12
348,721,12
875,88,12
676,509,12
259,741,12
400,564,12
767,317,12
332,659,12
93,403,12
491,639,12
440,106,12
797,258,12
177,641,12
216,151,12
631,232,12
479,281,12
538,333,12
596,246,12
527,382,12
110,759,12
411,471,12
135,244,12
