837,449,6
966,438,6
731,83,6
427,171,6
230,33,6
430,287,6
525,297,6
807,670,6
123,220,6
1014,796,6
489,614,6
697,607,6
940,68,6
41,204,6
913,446,6
350,786,6
970,335,6
422,672,6
203,550,6
82,369,6
773,577,6
889,720,6
226,312,6
827,345,6
7,481,6
958,588,6
220,180,6
443,299,6
974,381,6
65,71,6
466,603,6
402,363,6
857,697,6
445,127,6
147,332,6
126,131,6
813,45,6
913,469,6
497,454,6
1012,789,6
880,625,6
899,728,6
660,12,6
620,383,6
169,409,6
1001,265,6
575,286,6
16,691,6
879,366,6
529,784,6
628,77,6
135,423,6
956,796,6
105,182,6
551,750,6
985,156,6
416,662,6
364,652,6
636,539,6
449,709,6
282,449,6
690,476,6
34,441,6
639,648,6
109,696,6
811,716,6
96,136,6
52,235,6
376,124,6
443,197,6
0,298,6
733,134,6
983,654,6
27,783,6
753,448,6
271,317,6
284,476,6
59,114,6
121,739,6
482,481,6
793,493,6
439,667,6
210,471,6
370,689,6
82,440,6
941,53,6
62,301,6
144,98,6
102,191,6
353,229,6
