801,601,18
274,57,18
925,766,18
305,774,18
944,176,18
449,470,18
10,575,18
120,575,18
7,90,18
374,233,18
801,269,18
133,660,18
508,484,18
747,575,18
543,564,18
827,214,18
4,466,18
819,764,18
226,213,18
415,436,18
189,721,18
645,715,18
624,112,18
360,660,18
137,339,18
978,373,18
750,115,18
792,362,18
72,390,18
737,177,18
99,278,18
852,513,18
854,365,18
937,336,18
562,396,18
564,488,18
1004,59,18
382,64,18
53,412,18
289,335,18
180,216,18
673,27,18
104,97,18
886,209,18
676,90,18
823,491,18
705,377,18
839,661,18
486,538,18
1004,248,18
477,311,18
394,389,18
445,727,18
30,596,18
193,346,18
759,536,18
984,48,18
214,149,18
787,50,18
950,431,18
